order_line_id,order_id,order_date,order_status,customer_id,fullname,state,product_id,product_name,category,price,quantity,campaign_id,channel,budget
11960-8LIT93-5,11960-8LIT93,2017-12-01,Completed,11960,Vince Gooden,MO,310,Applica,Home,26.73,1,,,
11960-8LIT93-6,11960-8LIT93,2017-12-01,Completed,11960,Vince Gooden,MO,210,Artego,Electronics,113.0,1,,,
11960-8LIT93-7,11960-8LIT93,2017-12-01,Completed,11960,Vince Gooden,MO,150,Skirt,Clothing,19.0,1,,,
11637-0PDJ34-1,11637-0PDJ34,2018-07-14,Shipped,11637,Ayn Baraja,AR,110,Pullover,Clothing,37.72,1,,,
11637-0PDJ34-2,11637-0PDJ34,2018-07-14,Shipped,11637,Ayn Baraja,AR,160,T-Shirt,Clothing,16.64,1,,,
11628-4MNA85-1,11628-4MNA85,2016-12-08,Shipped,11628,Neel Golley,OH,120,Polo Shirt,Clothing,39.96,1,,,
12754-7QNV91-1,12754-7QNV91,2020-09-02,Shipped,12754,Edouard Carsey,VA,130,Slacks,Clothing,29.76,2,,,
12754-7QNV91-2,12754-7QNV91,2020-09-02,Shipped,12754,Edouard Carsey,VA,320,ChalkTalk,Home,60.06,1,,,
11255-0ZBC84-1,11255-0ZBC84,2019-12-28,Completed,11255,Avie Skahill,MA,240,PortaCode,Electronics,26.0,1,10092,Youtube channel,800
11255-0ZBC84-2,11255-0ZBC84,2019-12-28,Completed,11255,Avie Skahill,MA,310,Applica,Home,28.38,1,10092,Youtube channel,800
12116-0VEY31-1,12116-0VEY31,2018-02-11,Completed,12116,Micki Baelde,WI,150,Skirt,Clothing,22.42,1,,,
12116-0VEY31-2,12116-0VEY31,2018-02-11,Completed,12116,Micki Baelde,WI,140,Shorts,Clothing,22.31,1,,,
12116-0VEY31-3,12116-0VEY31,2018-02-11,Completed,12116,Micki Baelde,WI,230,Magnemo,Electronics,75.75,1,,,
12291-7ZRP12-1,12291-7ZRP12,2018-04-16,Completed,12291,Sholom Cranmore,MN,320,ChalkTalk,Home,66.66,1,,,
12291-7ZRP12-2,12291-7ZRP12,2018-04-16,Completed,12291,Sholom Cranmore,MN,330,Optique,Home,98.01,1,,,
12291-7ZRP12-3,12291-7ZRP12,2018-04-16,Completed,12291,Sholom Cranmore,MN,240,PortaCode,Electronics,26.75,1,,,
12291-7ZRP12-4,12291-7ZRP12,2018-04-16,Completed,12291,Sholom Cranmore,MN,150,Skirt,Clothing,17.29,1,,,
12291-7ZRP12-5,12291-7ZRP12,2018-04-16,Completed,12291,Sholom Cranmore,MN,160,T-Shirt,Clothing,15.52,1,,,
12291-7ZRP12-6,12291-7ZRP12,2018-04-16,Completed,12291,Sholom Cranmore,MN,330,Optique,Home,111.87,2,,,
12483-5BNC52-1,12483-5BNC52,2018-11-03,Completed,12483,Nicolette Browning,MI,340,Peril,Home,10.45,1,,,
10486-3PZY91-1,10486-3PZY91,2018-02-28,Shipped,10486,Modestia Blakeman,FL,150,Skirt,Clothing,18.62,1,,,
11529-1UZY55-1,11529-1UZY55,2020-12-03,Shipped,11529,Janey Ollis,CO,160,T-Shirt,Clothing,16.16,1,,,
11529-1UZY55-2,11529-1UZY55,2020-12-03,Shipped,11529,Janey Ollis,CO,340,Peril,Home,12.32,1,,,
11529-1UZY55-3,11529-1UZY55,2020-12-03,Shipped,11529,Janey Ollis,CO,130,Slacks,Clothing,32.64,1,,,
11529-1UZY55-4,11529-1UZY55,2020-12-03,Shipped,11529,Janey Ollis,CO,150,Skirt,Clothing,20.52,1,,,
10489-7QNR30-1,10489-7QNR30,2017-11-26,Completed,10489,Port Meiklejohn,MA,230,Magnemo,Electronics,74.25,1,,,
12546-1HDJ40-1,12546-1HDJ40,2015-01-16,Shipped,12546,Diena Seater,CA,240,PortaCode,Electronics,25.75,1,10002,Microsites,2000
12546-1HDJ40-2,12546-1HDJ40,2015-01-16,Shipped,12546,Diena Seater,CA,240,PortaCode,Electronics,23.25,1,10002,Microsites,2000
12546-1HDJ40-3,12546-1HDJ40,2015-01-16,Shipped,12546,Diena Seater,CA,430,Integres,Outdoor,669.6,1,10002,Microsites,2000
11960-3UUE34-1,11960-3UUE34,2015-04-09,Shipped,11960,Vince Gooden,MO,410,Biolid,Outdoor,220.8,1,,,
10129-2FGU57-1,10129-2FGU57,2016-11-25,Shipped,10129,Emlen Popley,KS,230,Magnemo,Electronics,70.5,1,,,
10129-2FGU57-2,10129-2FGU57,2016-11-25,Shipped,10129,Emlen Popley,KS,340,Peril,Home,11.0,1,,,
10721-2ZSX92-1,10721-2ZSX92,2017-09-18,Shipped,10721,Valerie Spittal,TX,330,Optique,Home,91.08,1,,,
10721-2ZSX92-2,10721-2ZSX92,2017-09-18,Shipped,10721,Valerie Spittal,TX,340,Peril,Home,11.66,1,,,
10721-2ZSX92-3,10721-2ZSX92,2017-09-18,Shipped,10721,Valerie Spittal,TX,160,T-Shirt,Clothing,14.56,1,,,
10721-2ZSX92-4,10721-2ZSX92,2017-09-18,Shipped,10721,Valerie Spittal,TX,230,Magnemo,Electronics,85.5,1,,,
10270-9YCH80-1,10270-9YCH80,2016-09-23,Shipped,10270,Lindsey Lovat,NY,240,PortaCode,Electronics,28.75,1,,,
10270-9YCH80-2,10270-9YCH80,2016-09-23,Shipped,10270,Lindsey Lovat,NY,220,Compglass,Electronics,52.0,2,,,
10270-9YCH80-3,10270-9YCH80,2016-09-23,Shipped,10270,Lindsey Lovat,NY,140,Shorts,Clothing,21.39,1,,,
11641-0FZJ16-1,11641-0FZJ16,2016-01-19,Shipped,11641,Caitlin Bridgeman,IN,110,Pullover,Clothing,41.0,4,,,
12574-3AOD00-1,12574-3AOD00,2016-11-15,Completed,12574,Stacy Deluce,FL,140,Shorts,Clothing,21.85,1,,,
10310-5FPZ17-1,10310-5FPZ17,2019-08-04,Shipped,10310,Axe Adriani,FL,110,Pullover,Clothing,38.54,4,,,
10310-5FPZ17-2,10310-5FPZ17,2019-08-04,Shipped,10310,Axe Adriani,FL,340,Peril,Home,9.35,1,,,
10310-5FPZ17-3,10310-5FPZ17,2019-08-04,Shipped,10310,Axe Adriani,FL,240,PortaCode,Electronics,27.25,1,,,
12798-2ENE25-1,12798-2ENE25,2020-06-09,Shipped,12798,Farlee Campey,MA,160,T-Shirt,Clothing,14.4,1,,,
10240-8NMB24-1,10240-8NMB24,2018-01-05,Shipped,10240,Dilly Pawellek,OH,230,Magnemo,Electronics,75.0,1,,,
10240-8NMB24-2,10240-8NMB24,2018-01-05,Shipped,10240,Dilly Pawellek,OH,130,Slacks,Clothing,32.0,1,,,
11467-3GML95-1,11467-3GML95,2018-01-16,Shipped,11467,Sammie Zettler,WA,130,Slacks,Clothing,28.8,1,,,
11679-8FBK99-1,11679-8FBK99,2019-04-10,Completed,11679,Reginauld O'Shaughnessy,WI,240,PortaCode,Electronics,29.5,1,,,
11406-1QWE71-1,11406-1QWE71,2018-07-17,Completed,11406,Stu Leroy,VA,150,Skirt,Clothing,17.29,3,,,
10480-0WJN12-1,10480-0WJN12,2015-04-22,Completed,10480,Jacquelynn Duthie,CA,140,Shorts,Clothing,20.01,1,,,
10480-0WJN12-2,10480-0WJN12,2015-04-22,Completed,10480,Jacquelynn Duthie,CA,160,T-Shirt,Clothing,15.2,1,,,
10480-0WJN12-3,10480-0WJN12,2015-04-22,Completed,10480,Jacquelynn Duthie,CA,150,Skirt,Clothing,17.86,1,,,
10989-7RHK57-1,10989-7RHK57,2015-06-22,Completed,10989,Pierrette Schulze,CA,430,Integres,Outdoor,676.8,1,,,
10989-7RHK57-2,10989-7RHK57,2015-06-22,Completed,10989,Pierrette Schulze,CA,410,Biolid,Outdoor,259.9,1,,,
11847-9UPB33-1,11847-9UPB33,2015-11-21,Shipped,11847,Aline Dadge,DE,160,T-Shirt,Clothing,15.52,1,,,
11122-9TBK27-1,11122-9TBK27,2016-02-19,Shipped,11122,Glyn Muddiman,TX,140,Shorts,Clothing,24.15,1,,,
12713-7KYD50-1,12713-7KYD50,2016-11-03,Shipped,12713,Earl Tidmas,TX,160,T-Shirt,Clothing,16.64,1,,,
12713-7KYD50-2,12713-7KYD50,2016-11-03,Shipped,12713,Earl Tidmas,TX,150,Skirt,Clothing,19.19,1,,,
12713-7KYD50-3,12713-7KYD50,2016-11-03,Shipped,12713,Earl Tidmas,TX,220,Compglass,Electronics,47.5,1,,,
12713-7KYD50-4,12713-7KYD50,2016-11-03,Shipped,12713,Earl Tidmas,TX,330,Optique,Home,102.96,3,,,
12713-7KYD50-5,12713-7KYD50,2016-11-03,Shipped,12713,Earl Tidmas,TX,150,Skirt,Clothing,17.48,1,,,
10103-7GDD17-1,10103-7GDD17,2015-12-17,Shipped,10103,Constantin Bartoloma,IL,150,Skirt,Clothing,15.01,1,,,
11469-4UKT91-1,11469-4UKT91,2016-05-11,Shipped,11469,Nicol Tedstone,GA,160,T-Shirt,Clothing,13.28,1,,,
10906-4DIS97-1,10906-4DIS97,2017-12-03,Completed,10906,Stephenie Booeln,MO,140,Shorts,Clothing,22.54,1,10054,Research Paper,5900
10906-4DIS97-2,10906-4DIS97,2017-12-03,Completed,10906,Stephenie Booeln,MO,140,Shorts,Clothing,23.0,1,10054,Research Paper,5900
10963-0PEP71-1,10963-0PEP71,2016-03-25,Shipped,10963,Jess Walentynowicz,FL,130,Slacks,Clothing,31.68,1,,,
10963-0PEP71-2,10963-0PEP71,2016-03-25,Shipped,10963,Jess Walentynowicz,FL,130,Slacks,Clothing,32.64,1,,,
11636-4CJQ65-1,11636-4CJQ65,2016-06-19,Shipped,11636,Darell Moralee,VA,140,Shorts,Clothing,23.69,1,,,
11636-4CJQ65-2,11636-4CJQ65,2016-06-19,Shipped,11636,Darell Moralee,VA,240,PortaCode,Electronics,26.75,1,,,
10913-3TKQ05-1,10913-3TKQ05,2020-12-03,Shipped,10913,Thorvald Gobbett,TX,130,Slacks,Clothing,29.76,1,10109,Email Blast,2800
10913-3TKQ05-2,10913-3TKQ05,2020-12-03,Shipped,10913,Thorvald Gobbett,TX,160,T-Shirt,Clothing,17.6,1,10109,Email Blast,2800
10262-3YBL58-1,10262-3YBL58,2016-12-15,Shipped,10262,Jack Mabbott,NY,150,Skirt,Clothing,17.29,1,,,
10315-7SDM71-1,10315-7SDM71,2015-11-11,Completed,10315,Olia Nanetti,TN,130,Slacks,Clothing,34.24,1,,,
10315-7SDM71-2,10315-7SDM71,2015-11-11,Completed,10315,Olia Nanetti,TN,320,ChalkTalk,Home,54.78,1,,,
11922-5IVS03-1,11922-5IVS03,2019-09-04,Shipped,11922,Morgen Boanas,OH,240,PortaCode,Electronics,25.25,1,,,
11970-1CMU86-1,11970-1CMU86,2018-04-19,Cancelled,11970,Starla Vedyashkin,TX,430,Integres,Outdoor,720.0,1,,,
11970-1CMU86-2,11970-1CMU86,2018-04-19,Cancelled,11970,Starla Vedyashkin,TX,220,Compglass,Electronics,43.0,1,,,
11970-1CMU86-3,11970-1CMU86,2018-04-19,Cancelled,11970,Starla Vedyashkin,TX,230,Magnemo,Electronics,75.0,1,,,
11970-1CMU86-4,11970-1CMU86,2018-04-19,Cancelled,11970,Starla Vedyashkin,TX,230,Magnemo,Electronics,66.0,1,,,
11211-5JPZ44-1,11211-5JPZ44,2018-07-03,Shipped,11211,Celle deKnevet,CA,130,Slacks,Clothing,31.04,3,10065,LinkedIn Post,1400
11211-5JPZ44-2,11211-5JPZ44,2018-07-03,Shipped,11211,Celle deKnevet,CA,330,Optique,Home,98.01,1,10065,LinkedIn Post,1400
11739-6VBV03-1,11739-6VBV03,2016-08-03,Shipped,11739,Bordie Larvor,TN,160,T-Shirt,Clothing,14.72,3,,,
10413-8HLG09-1,10413-8HLG09,2020-02-03,Shipped,10413,Marti Symcoxe,AR,130,Slacks,Clothing,32.0,2,,,
12115-9ZHL12-1,12115-9ZHL12,2017-09-25,Shipped,12115,Hadleigh Scoggan,NE,160,T-Shirt,Clothing,17.92,1,,,
12115-9ZHL12-2,12115-9ZHL12,2017-09-25,Shipped,12115,Hadleigh Scoggan,NE,340,Peril,Home,10.67,1,,,
12855-8HOV44-1,12855-8HOV44,2017-02-23,Shipped,12855,Ari Bentame,TN,210,Artego,Electronics,108.0,1,,,
12855-8HOV44-2,12855-8HOV44,2017-02-23,Shipped,12855,Ari Bentame,TN,240,PortaCode,Electronics,28.25,1,,,
12351-9TGE82-1,12351-9TGE82,2016-08-24,Shipped,12351,Glynda Hartgill,CT,140,Shorts,Clothing,23.92,1,,,
11934-7XAO91-1,11934-7XAO91,2019-09-23,Shipped,11934,Kane Pickover,NY,230,Magnemo,Electronics,78.0,1,,,
11934-7XAO91-2,11934-7XAO91,2019-09-23,Shipped,11934,Kane Pickover,NY,160,T-Shirt,Clothing,17.12,1,,,
10098-7IPZ04-1,10098-7IPZ04,2017-09-15,Shipped,10098,Townsend Abbie,MN,310,Applica,Home,32.67,1,10050,Research Paper,5900
10098-7IPZ04-2,10098-7IPZ04,2017-09-15,Shipped,10098,Townsend Abbie,MN,230,Magnemo,Electronics,76.5,1,10050,Research Paper,5900
10672-3RYL05-1,10672-3RYL05,2015-12-03,Completed,10672,Shea Derobert,NY,330,Optique,Home,104.94,1,,,
10672-3RYL05-2,10672-3RYL05,2015-12-03,Completed,10672,Shea Derobert,NY,160,T-Shirt,Clothing,16.96,1,,,
12742-3SJS10-1,12742-3SJS10,2020-12-04,Shipped,12742,Dudley Hefferan,FL,160,T-Shirt,Clothing,15.36,1,,,
12742-3SJS10-2,12742-3SJS10,2020-12-04,Shipped,12742,Dudley Hefferan,FL,220,Compglass,Electronics,54.0,1,,,
11644-1RZQ48-1,11644-1RZQ48,2019-03-01,Completed,11644,Fredericka Kmiec,MN,130,Slacks,Clothing,25.28,1,,,
11644-1RZQ48-2,11644-1RZQ48,2019-03-01,Completed,11644,Fredericka Kmiec,MN,220,Compglass,Electronics,51.0,2,,,
10046-7DDL67-1,10046-7DDL67,2018-11-26,Shipped,10046,Kaja Arnaud,TX,210,Artego,Electronics,102.0,3,10072,Research Paper,5900
10046-7DDL67-2,10046-7DDL67,2018-11-26,Shipped,10046,Kaja Arnaud,TX,120,Polo Shirt,Clothing,33.48,1,10072,Research Paper,5900
12467-5HAF53-1,12467-5HAF53,2015-09-08,Shipped,12467,Celene Gobolos,FL,230,Magnemo,Electronics,66.75,1,,,
11493-6YFG91-1,11493-6YFG91,2018-03-05,Shipped,11493,Vaughan Swoffer,WI,120,Polo Shirt,Clothing,35.28,1,,,
11493-6YFG91-2,11493-6YFG91,2018-03-05,Shipped,11493,Vaughan Swoffer,WI,140,Shorts,Clothing,22.77,1,,,
10232-6XOC46-1,10232-6XOC46,2018-07-06,Completed,10232,Chaim Stirgess,TX,130,Slacks,Clothing,33.6,1,,,
11565-2ABF72-1,11565-2ABF72,2020-12-25,Shipped,11565,Stanislaus Pinnion,FL,230,Magnemo,Electronics,70.5,1,,,
11565-2ABF72-2,11565-2ABF72,2020-12-25,Shipped,11565,Stanislaus Pinnion,FL,320,ChalkTalk,Home,63.36,1,,,
11565-2ABF72-3,11565-2ABF72,2020-12-25,Shipped,11565,Stanislaus Pinnion,FL,110,Pullover,Clothing,37.31,1,,,
11565-2ABF72-4,11565-2ABF72,2020-12-25,Shipped,11565,Stanislaus Pinnion,FL,150,Skirt,Clothing,18.05,1,,,
11565-2ABF72-5,11565-2ABF72,2020-12-25,Shipped,11565,Stanislaus Pinnion,FL,340,Peril,Home,8.8,1,,,
11565-2ABF72-6,11565-2ABF72,2020-12-25,Shipped,11565,Stanislaus Pinnion,FL,230,Magnemo,Electronics,69.0,1,,,
10439-5YFC18-1,10439-5YFC18,2018-11-20,Shipped,10439,Hadleigh Ferrandez,DC,160,T-Shirt,Clothing,13.76,1,,,
11081-8JVE43-1,11081-8JVE43,2016-04-03,Shipped,11081,Tybi Moultrie,GA,310,Applica,Home,36.63,1,,,
11013-2NXD89-1,11013-2NXD89,2020-06-20,Completed,11013,Sol Pidduck,MA,150,Skirt,Clothing,19.95,1,,,
11191-2MOX01-1,11191-2MOX01,2018-10-10,Shipped,11191,Garey Compston,CA,220,Compglass,Electronics,43.5,1,,,
10240-7HZT42-1,10240-7HZT42,2019-06-13,Shipped,10240,Dilly Pawellek,OH,120,Polo Shirt,Clothing,37.44,1,,,
12525-8AAP20-1,12525-8AAP20,2019-09-25,Completed,12525,Karon Matterson,TX,140,Shorts,Clothing,24.61,1,,,
12525-8AAP20-2,12525-8AAP20,2019-09-25,Completed,12525,Karon Matterson,TX,150,Skirt,Clothing,17.1,1,,,
12525-8AAP20-3,12525-8AAP20,2019-09-25,Completed,12525,Karon Matterson,TX,140,Shorts,Clothing,28.98,1,,,
11121-8VFI74-1,11121-8VFI74,2016-12-24,Shipped,11121,Letta Milstead,WA,320,ChalkTalk,Home,74.58,1,,,
11121-8VFI74-2,11121-8VFI74,2016-12-24,Shipped,11121,Letta Milstead,WA,150,Skirt,Clothing,18.05,1,,,
11121-8VFI74-3,11121-8VFI74,2016-12-24,Shipped,11121,Letta Milstead,WA,310,Applica,Home,30.36,1,,,
11436-8UVD08-1,11436-8UVD08,2018-08-21,Shipped,11436,Lindsey Brownrigg,DC,130,Slacks,Clothing,31.04,1,,,
11436-8UVD08-2,11436-8UVD08,2018-08-21,Shipped,11436,Lindsey Brownrigg,DC,150,Skirt,Clothing,21.47,2,,,
11436-8UVD08-3,11436-8UVD08,2018-08-21,Shipped,11436,Lindsey Brownrigg,DC,240,PortaCode,Electronics,26.0,1,,,
11436-8UVD08-4,11436-8UVD08,2018-08-21,Shipped,11436,Lindsey Brownrigg,DC,340,Peril,Home,12.43,1,,,
11436-8UVD08-5,11436-8UVD08,2018-08-21,Shipped,11436,Lindsey Brownrigg,DC,230,Magnemo,Electronics,81.0,1,,,
11397-4OOS61-1,11397-4OOS61,2019-11-09,Shipped,11397,Jan Minshall,TN,130,Slacks,Clothing,29.76,3,,,
11905-0LLI66-1,11905-0LLI66,2018-05-22,Completed,11905,Angelo Dansey,OH,340,Peril,Home,12.43,1,,,
10786-9SMI93-1,10786-9SMI93,2015-01-05,Shipped,10786,Babita Treen,IN,340,Peril,Home,8.8,1,,,
12587-8XDW71-1,12587-8XDW71,2017-04-17,Shipped,12587,Gonzales Wheelband,FL,240,PortaCode,Electronics,24.25,1,,,
10963-4MGZ88-1,10963-4MGZ88,2019-09-24,Shipped,10963,Jess Walentynowicz,FL,230,Magnemo,Electronics,81.75,1,10087,Postal Mail,4800
10963-4MGZ88-2,10963-4MGZ88,2019-09-24,Shipped,10963,Jess Walentynowicz,FL,140,Shorts,Clothing,27.6,1,10087,Postal Mail,4800
12205-8LWC18-1,12205-8LWC18,2015-08-13,Shipped,12205,Lefty Kibblewhite,SC,340,Peril,Home,11.11,1,10012,Product Packaging,4400
12205-8LWC18-2,12205-8LWC18,2015-08-13,Shipped,12205,Lefty Kibblewhite,SC,310,Applica,Home,29.7,1,10012,Product Packaging,4400
12205-8LWC18-3,12205-8LWC18,2015-08-13,Shipped,12205,Lefty Kibblewhite,SC,140,Shorts,Clothing,22.77,4,10012,Product Packaging,4400
12205-8LWC18-4,12205-8LWC18,2015-08-13,Shipped,12205,Lefty Kibblewhite,SC,120,Polo Shirt,Clothing,31.68,1,10012,Product Packaging,4400
12401-4EAY23-1,12401-4EAY23,2015-06-20,Completed,12401,Hank Coles,IN,110,Pullover,Clothing,46.33,1,,,
10053-1LIM22-1,10053-1LIM22,2015-08-18,Shipped,10053,Fredi Kingwell,LA,160,T-Shirt,Clothing,14.4,1,,,
10707-6FCC31-1,10707-6FCC31,2017-09-25,Shipped,10707,Pasquale Petto,CA,130,Slacks,Clothing,35.52,1,,,
10707-6FCC31-2,10707-6FCC31,2017-09-25,Shipped,10707,Pasquale Petto,CA,340,Peril,Home,11.44,1,,,
12349-6JHE78-1,12349-6JHE78,2018-09-19,Shipped,12349,Hilliary Pennings,CT,340,Peril,Home,8.91,1,,,
12349-6JHE78-2,12349-6JHE78,2018-09-19,Shipped,12349,Hilliary Pennings,CT,130,Slacks,Clothing,35.2,1,,,
12349-6JHE78-3,12349-6JHE78,2018-09-19,Shipped,12349,Hilliary Pennings,CT,150,Skirt,Clothing,17.48,1,,,
10043-0WIC14-1,10043-0WIC14,2018-05-10,Shipped,10043,Casey Vowell,OH,130,Slacks,Clothing,33.6,1,,,
10898-6CZK20-1,10898-6CZK20,2017-03-02,Shipped,10898,Lanna McColgan,VA,130,Slacks,Clothing,32.32,1,,,
10898-6CZK20-2,10898-6CZK20,2017-03-02,Shipped,10898,Lanna McColgan,VA,140,Shorts,Clothing,23.23,1,,,
10898-6CZK20-3,10898-6CZK20,2017-03-02,Shipped,10898,Lanna McColgan,VA,120,Polo Shirt,Clothing,33.84,1,,,
10898-6CZK20-4,10898-6CZK20,2017-03-02,Shipped,10898,Lanna McColgan,VA,140,Shorts,Clothing,23.92,1,,,
10264-8MIX00-1,10264-8MIX00,2015-12-19,Shipped,10264,Waiter Walsom,NC,230,Magnemo,Electronics,71.25,4,,,
10302-7MPY77-1,10302-7MPY77,2016-05-23,Completed,10302,Yoko Hoppner,IL,160,T-Shirt,Clothing,17.6,2,,,
10302-7MPY77-2,10302-7MPY77,2016-05-23,Completed,10302,Yoko Hoppner,IL,310,Applica,Home,32.34,1,,,
11668-8FDW81-1,11668-8FDW81,2018-08-05,Shipped,11668,Ariadne Frenchum,CA,230,Magnemo,Electronics,78.0,1,,,
12998-6WEQ84-1,12998-6WEQ84,2018-07-20,Shipped,12998,Marilyn Eagan,VA,110,Pullover,Clothing,40.18,2,,,
10958-2ENR63-1,10958-2ENR63,2019-06-17,Cancelled,10958,Eunice Tettersell,CT,330,Optique,Home,97.02,2,,,
10517-8ETJ81-1,10517-8ETJ81,2020-07-01,Shipped,10517,Ruddie Pickless,CA,160,T-Shirt,Clothing,16.32,1,,,
10517-8ETJ81-2,10517-8ETJ81,2020-07-01,Shipped,10517,Ruddie Pickless,CA,150,Skirt,Clothing,19.0,1,,,
10517-8ETJ81-3,10517-8ETJ81,2020-07-01,Shipped,10517,Ruddie Pickless,CA,320,ChalkTalk,Home,54.12,1,,,
10837-1VNW08-1,10837-1VNW08,2016-05-17,Shipped,10837,Dev Abbe,CO,160,T-Shirt,Clothing,17.12,1,,,
12556-6SYU10-1,12556-6SYU10,2016-11-08,Shipped,12556,Jerald Mathan,DC,210,Artego,Electronics,104.0,1,,,
12556-6SYU10-2,12556-6SYU10,2016-11-08,Shipped,12556,Jerald Mathan,DC,160,T-Shirt,Clothing,14.56,1,,,
12556-6SYU10-3,12556-6SYU10,2016-11-08,Shipped,12556,Jerald Mathan,DC,230,Magnemo,Electronics,54.75,2,,,
12556-6SYU10-4,12556-6SYU10,2016-11-08,Shipped,12556,Jerald Mathan,DC,160,T-Shirt,Clothing,14.72,4,,,
11819-8EIZ14-1,11819-8EIZ14,2019-09-07,Completed,11819,Tessa Swires,NM,160,T-Shirt,Clothing,15.36,1,,,
11129-7WPJ13-1,11129-7WPJ13,2020-03-08,Shipped,11129,Jemmy Duchesne,NM,150,Skirt,Clothing,21.28,1,,,
10356-1LWM16-1,10356-1LWM16,2015-08-05,Shipped,10356,Caleb Broadis,GA,160,T-Shirt,Clothing,16.0,1,,,
10356-1LWM16-2,10356-1LWM16,2015-08-05,Shipped,10356,Caleb Broadis,GA,130,Slacks,Clothing,33.92,1,,,
10356-1LWM16-3,10356-1LWM16,2015-08-05,Shipped,10356,Caleb Broadis,GA,230,Magnemo,Electronics,69.0,1,,,
10356-1LWM16-4,10356-1LWM16,2015-08-05,Shipped,10356,Caleb Broadis,GA,210,Artego,Electronics,114.0,1,,,
10356-1LWM16-5,10356-1LWM16,2015-08-05,Shipped,10356,Caleb Broadis,GA,140,Shorts,Clothing,20.47,1,,,
12519-3QKJ85-1,12519-3QKJ85,2019-07-25,Shipped,12519,Markus Schriren,NC,150,Skirt,Clothing,19.76,1,,,
12519-3QKJ85-2,12519-3QKJ85,2019-07-25,Shipped,12519,Markus Schriren,NC,240,PortaCode,Electronics,24.75,1,,,
12519-3QKJ85-3,12519-3QKJ85,2019-07-25,Shipped,12519,Markus Schriren,NC,220,Compglass,Electronics,43.5,1,,,
12519-3QKJ85-4,12519-3QKJ85,2019-07-25,Shipped,12519,Markus Schriren,NC,160,T-Shirt,Clothing,15.36,1,,,
12519-3QKJ85-5,12519-3QKJ85,2019-07-25,Shipped,12519,Markus Schriren,NC,320,ChalkTalk,Home,68.64,1,,,
11359-3AIA15-1,11359-3AIA15,2015-07-05,Shipped,11359,Carl Franseco,NY,140,Shorts,Clothing,18.86,1,,,
11359-3AIA15-2,11359-3AIA15,2015-07-05,Shipped,11359,Carl Franseco,NY,130,Slacks,Clothing,33.28,1,,,
11359-3AIA15-3,11359-3AIA15,2015-07-05,Shipped,11359,Carl Franseco,NY,340,Peril,Home,9.68,1,,,
11361-3ORE27-1,11361-3ORE27,2019-11-13,Shipped,11361,Dukie Barnsdale,NC,150,Skirt,Clothing,17.67,1,,,
11361-3ORE27-2,11361-3ORE27,2019-11-13,Shipped,11361,Dukie Barnsdale,NC,340,Peril,Home,12.32,1,,,
11361-3ORE27-3,11361-3ORE27,2019-11-13,Shipped,11361,Dukie Barnsdale,NC,160,T-Shirt,Clothing,12.64,1,,,
12857-4RCA23-1,12857-4RCA23,2017-11-17,Shipped,12857,Jule Palliser,TX,150,Skirt,Clothing,15.2,1,,,
12558-3QYK90-1,12558-3QYK90,2019-01-25,Shipped,12558,Nester Klimczak,TX,160,T-Shirt,Clothing,16.16,1,,,
12558-3QYK90-2,12558-3QYK90,2019-01-25,Shipped,12558,Nester Klimczak,TX,230,Magnemo,Electronics,66.0,1,,,
12558-3QYK90-3,12558-3QYK90,2019-01-25,Shipped,12558,Nester Klimczak,TX,120,Polo Shirt,Clothing,33.84,1,,,
12558-3QYK90-4,12558-3QYK90,2019-01-25,Shipped,12558,Nester Klimczak,TX,150,Skirt,Clothing,17.86,1,,,
12097-7MNA44-1,12097-7MNA44,2018-02-19,Shipped,12097,Kylie Dominey,TX,120,Polo Shirt,Clothing,34.92,1,,,
12167-9PYG01-1,12167-9PYG01,2020-06-17,Shipped,12167,Waylon O'Dwyer,CA,140,Shorts,Clothing,25.07,1,10100,Hold Message,2400
12167-9PYG01-2,12167-9PYG01,2020-06-17,Shipped,12167,Waylon O'Dwyer,CA,320,ChalkTalk,Home,54.78,1,10100,Hold Message,2400
12167-9PYG01-3,12167-9PYG01,2020-06-17,Shipped,12167,Waylon O'Dwyer,CA,160,T-Shirt,Clothing,19.36,1,10100,Hold Message,2400
12167-9PYG01-4,12167-9PYG01,2020-06-17,Shipped,12167,Waylon O'Dwyer,CA,220,Compglass,Electronics,51.0,1,10100,Hold Message,2400
12167-9PYG01-5,12167-9PYG01,2020-06-17,Shipped,12167,Waylon O'Dwyer,CA,140,Shorts,Clothing,22.08,1,10100,Hold Message,2400
12721-6AOU59-1,12721-6AOU59,2018-12-24,Shipped,12721,Winthrop Gambie,GA,150,Skirt,Clothing,16.91,1,,,
12721-6AOU59-2,12721-6AOU59,2018-12-24,Shipped,12721,Winthrop Gambie,GA,340,Peril,Home,10.89,1,,,
11828-3LVZ74-1,11828-3LVZ74,2020-11-21,Shipped,11828,Giff Dalley,NY,410,Biolid,Outdoor,218.5,1,,,
11828-3LVZ74-2,11828-3LVZ74,2020-11-21,Shipped,11828,Giff Dalley,NY,340,Peril,Home,8.03,1,,,
11718-3HKZ05-1,11718-3HKZ05,2020-09-02,Shipped,11718,Barbe Reddie,FL,220,Compglass,Electronics,47.5,3,,,
10680-5FMJ10-1,10680-5FMJ10,2018-11-21,Shipped,10680,Carr Chittim,TX,160,T-Shirt,Clothing,16.64,1,,,
